city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,zips
Deer Park,Deer Park,IL,Illinois,17097,Lake,42.1655,-88.0864,60010
Woodstown,Woodstown,NJ,New Jersey,34033,Salem,39.6503,-75.3251,08098
Vandenberg AFB,Vandenberg AFB,CA,California,6083,Santa Barbara,34.7477,-120.519,93437
Sweeny,Sweeny,TX,Texas,48039,Brazoria,29.0463,-95.6988,77480
Auburn Lake Trails,Auburn Lake Trails,CA,California,6017,El Dorado,38.8916,-120.9849,95614
Surf City,Surf City,NC,North Carolina,37141,Pender,34.4346,-77.5644,28445 28443
Cedar Springs,Cedar Springs,MI,Michigan,26081,Kent,43.2201,-85.5535,49319
Lake Panasoffkee,Lake Panasoffkee,FL,Florida,12119,Sumter,28.785,-82.1258,33538
Piggott,Piggott,AR,Arkansas,5021,Clay,36.3858,-90.2016,72454
Bajadero,Bajadero,PR,Puerto Rico,72013,Arecibo,18.4245,-66.6765,00616
Long Prairie,Long Prairie,MN,Minnesota,27153,Todd,45.9775,-94.863,56347
Crane,Crane,TX,Texas,48103,Crane,31.3918,-102.3503,79731
Pittsboro,Pittsboro,IN,Indiana,18063,Hendricks,39.8705,-86.4654,46167
Leo-Cedarville,Leo-Cedarville,IN,Indiana,18003,Allen,41.2199,-85.0193,46765
Kenedy,Kenedy,TX,Texas,48255,Karnes,28.8176,-97.8518,78119
The Homesteads,The Homesteads,TX,Texas,48251,Johnson,32.4755,-97.1663,76009
Nellis AFB,Nellis AFB,NV,Nevada,32003,Clark,36.2466,-115.0571,89115 89191
North Wildwood,North Wildwood,NJ,New Jersey,34009,Cape May,39.0033,-74.8006,08260
Gooding,Gooding,ID,Idaho,16047,Gooding,42.9373,-114.7134,83330
Arcadia,Arcadia,WI,Wisconsin,55121,Trempealeau,44.2486,-91.4916,54612
Bunk Foss,Bunk Foss,WA,Washington,53061,Snohomish,47.9618,-122.0944,98290 98258
Clearview,Clearview,WA,Washington,53061,Snohomish,47.8292,-122.1451,98296 98012 98072
Mount Pleasant,Mount Pleasant,UT,Utah,49039,Sanpete,39.5406,-111.456,84647
Palmyra,Palmyra,MO,Missouri,29127,Marion,39.7978,-91.5265,63461
Mojave,Mojave,CA,California,6029,Kern,35.0139,-118.1896,93501 93502
Berwyn,Berwyn,PA,Pennsylvania,42029,Chester,40.0396,-75.4439,19312 19301 19333 19398
Two Harbors,Two Harbors,MN,Minnesota,27075,Lake,47.0302,-91.6752,55616
Melrose,Melrose,MN,Minnesota,27145,Stearns,45.6757,-94.8128,56352
Las Lomas,Las Lomas,CA,California,6053,Monterey,36.8688,-121.7317,95076
Combined Locks,Combined Locks,WI,Wisconsin,55087,Outagamie,44.2642,-88.3064,54113
Frontenac,Frontenac,MO,Missouri,29189,St. Louis,38.6301,-90.419,63131
Kane,Kane,PA,Pennsylvania,42083,McKean,41.6631,-78.8094,16735
Johnson,Johnson,AR,Arkansas,5143,Washington,36.1328,-94.1757,72704 72762 72741
Bella Vista,Bella Vista,CA,California,6089,Shasta,40.6427,-122.246,96008 96003 96073
Landis,Landis,NC,North Carolina,37159,Rowan,35.5477,-80.6113,28023 28088
East Kapolei,East Kapolei,HI,Hawaii,15003,Honolulu,21.3633,-158.041,96706
Shingle Springs,Shingle Springs,CA,California,6017,El Dorado,38.6665,-120.9371,95682
Helena Valley Northeast,Helena Valley Northeast,MT,Montana,30049,Lewis and Clark,46.6974,-111.9428,59602
Locust Valley,Locust Valley,NY,New York,36059,Nassau,40.8783,-73.5884,11560
Swansboro,Swansboro,NC,North Carolina,37133,Onslow,34.6957,-77.1367,28584
Paulding,Paulding,OH,Ohio,39125,Paulding,41.1424,-84.5824,45879
Del Monte Forest,Del Monte Forest,CA,California,6053,Monterey,36.5854,-121.9434,93953
Granger,Granger,WA,Washington,53077,Yakima,46.3454,-120.1925,98932
Port Ewen,Port Ewen,NY,New York,36111,Ulster,41.9042,-73.9778,12466 12417 12487
Chipley,Chipley,FL,Florida,12133,Washington,30.7752,-85.5406,32428
Eastlawn Gardens,Eastlawn Gardens,PA,Pennsylvania,42095,Northampton,40.748,-75.2913,18064
Three Rivers,Three Rivers,OR,Oregon,41017,Deschutes,43.8366,-121.4646,97707
Eagle Grove,Eagle Grove,IA,Iowa,19197,Wright,42.6662,-93.9024,50533
Campo,Campo,CA,California,6073,San Diego,32.6394,-116.4744,91906
South Berwick,South Berwick,ME,Maine,23031,York,43.2321,-70.7963,03908
Dawsonville,Dawsonville,GA,Georgia,13085,Dawson,34.4362,-84.125,30534
Gibson City,Gibson City,IL,Illinois,17053,Ford,40.4665,-88.3788,60936
Bethlehem,Bethlehem,NC,North Carolina,37003,Alexander,35.8162,-81.2962,28601 28681
Heyburn,Heyburn,ID,Idaho,16067,Minidoka,42.5599,-113.7624,83336
Farmersville,Farmersville,TX,Texas,48085,Collin,33.1608,-96.3603,75442 75121
O'Neill,O'Neill,NE,Nebraska,31089,Holt,42.461,-98.6465,68763
Sixteen Mile Stand,Sixteen Mile Stand,OH,Ohio,39061,Hamilton,39.2749,-84.3266,45249
Saint Davids,Saint Davids,PA,Pennsylvania,42045,Delaware,40.0385,-75.3729,19087 19085
Chula Vista,Chula Vista,TX,Texas,48323,Maverick,28.6573,-100.422,78852
Abingdon,Abingdon,IL,Illinois,17095,Knox,40.8038,-90.4009,61410
Brimfield,Brimfield,OH,Ohio,39133,Portage,41.0941,-81.3482,44240
Columbus,Columbus,TX,Texas,48089,Colorado,29.7056,-96.5571,78934
Park City,Park City,TN,Tennessee,47103,Lincoln,35.0782,-86.5834,37334
Osage,Osage,IA,Iowa,19131,Mitchell,43.2827,-92.8113,50461
Lyons,Lyons,KS,Kansas,20159,Rice,38.3462,-98.2045,67554
Mission Hills,Mission Hills,KS,Kansas,20091,Johnson,39.0141,-94.6172,66208
Tolono,Tolono,IL,Illinois,17019,Champaign,39.9914,-88.2625,61880
Wilkesboro,Wilkesboro,NC,North Carolina,37193,Wilkes,36.1424,-81.174,28697
Oakwood,Oakwood,OH,Ohio,39035,Cuyahoga,41.3669,-81.5036,44146
Flagler Estates,Flagler Estates,FL,Florida,12109,St. Johns,29.6441,-81.4571,32145
Lloyd Harbor,Lloyd Harbor,NY,New York,36103,Suffolk,40.9138,-73.4616,11743 11724
Mahanoy City,Mahanoy City,PA,Pennsylvania,42107,Schuylkill,40.8126,-76.1382,17948
Jasper,Jasper,TN,Tennessee,47115,Marion,35.0663,-85.6227,37347
Midway North,Midway North,TX,Texas,48215,Hidalgo,26.1872,-98.0189,78537 78599
Northern Cambria,Northern Cambria,PA,Pennsylvania,42021,Cambria,40.6561,-78.7783,15714 15775
San Miguel,San Miguel,CA,California,6013,Contra Costa,37.8867,-122.0368,94596
Hainesville,Hainesville,IL,Illinois,17097,Lake,42.3415,-88.0686,60073 60030
Etowah,Etowah,TN,Tennessee,47107,McMinn,35.3381,-84.5282,37331
Oglesby,Oglesby,IL,Illinois,17099,LaSalle,41.2932,-89.071,61348
Lake Clarke Shores,Lake Clarke Shores,FL,Florida,12099,Palm Beach,26.6461,-80.0752,33406
Zephyrhills North,Zephyrhills North,FL,Florida,12101,Pasco,28.252,-82.1654,33542 33540
Mora,Mora,MN,Minnesota,27065,Kanabec,45.8768,-93.2914,55051
Barnesville,Barnesville,OH,Ohio,39013,Belmont,39.9888,-81.1728,43713
Pleasant Gap,Pleasant Gap,PA,Pennsylvania,42027,Centre,40.8673,-77.7439,16823
Delta,Delta,UT,Utah,49027,Millard,39.3623,-112.5471,84624
McCall,McCall,ID,Idaho,16085,Valley,44.9076,-116.1124,83638 83635
Troutman,Troutman,NC,North Carolina,37097,Iredell,35.6873,-80.883,28166
Wheatland,Wheatland,WY,Wyoming,56031,Platte,42.0517,-104.9595,82201
Ballinger,Ballinger,TX,Texas,48399,Runnels,31.7394,-99.9559,76821
Harlem,Harlem,GA,Georgia,13073,Columbia,33.4275,-82.3131,30814
Loxley,Loxley,AL,Alabama,1003,Baldwin,30.6812,-87.7416,36551 36578
Elkins,Elkins,AR,Arkansas,5143,Washington,36.0173,-94.0252,72701 72727
Greentown,Greentown,OH,Ohio,39151,Stark,40.9266,-81.4015,44685 44630 44720
Loyola,Loyola,CA,California,6085,Santa Clara,37.3503,-122.0979,94024
Greenwood,Greenwood,PA,Pennsylvania,42013,Blair,40.5376,-78.3542,16602
Enochville,Enochville,NC,North Carolina,37159,Rowan,35.5205,-80.6644,28081
Copperopolis,Copperopolis,CA,California,6009,Calaveras,37.9488,-120.6352,95228
Wynantskill,Wynantskill,NY,New York,36083,Rensselaer,42.6879,-73.6449,12180 12198
Ozark,Ozark,AR,Arkansas,5047,Franklin,35.4991,-93.8438,72949 72820
Tuckerton,Tuckerton,NJ,New Jersey,34029,Ocean,39.5973,-74.3306,08087
Mount Healthy Heights,Mount Healthy Heights,OH,Ohio,39061,Hamilton,39.2702,-84.5693,45231
Lake Isabella,Lake Isabella,CA,California,6029,Kern,35.6378,-118.482,93285 93240
Shackle Island,Shackle Island,TN,Tennessee,47165,Sumner,36.3775,-86.6168,37075
Cabán,Caban,PR,Puerto Rico,72005,Aguadilla,18.445,-67.1363,00603
St. James City,St. James City,FL,Florida,12071,Lee,26.5506,-82.0979,33956
Collinsville,Collinsville,CT,Connecticut,9003,Hartford,41.8189,-72.922,06019
Northfield,Northfield,OH,Ohio,39153,Summit,41.3427,-81.5285,44067
Clifton Forge,Clifton Forge,VA,Virginia,51005,Alleghany,37.8232,-79.825,24422
High Bridge,High Bridge,NJ,New Jersey,34019,Hunterdon,40.6684,-74.894,08829
Coleytown,Coleytown,CT,Connecticut,9001,Fairfield,41.1742,-73.3461,06880
Beaver Dam,Beaver Dam,KY,Kentucky,21183,Ohio,37.4042,-86.8741,42320
Shadyside,Shadyside,OH,Ohio,39013,Belmont,39.9716,-80.751,43947
Cornville,Cornville,AZ,Arizona,4025,Yavapai,34.7389,-111.9086,86325
Winter Beach,Winter Beach,FL,Florida,12061,Indian River,27.712,-80.4254,32967 32971
Jamestown,Jamestown,CA,California,6109,Tuolumne,37.9574,-120.411,95327 95370
Seymour,Seymour,WI,Wisconsin,55087,Outagamie,44.5142,-88.3271,54165
Islandia,Islandia,NY,New York,36103,Suffolk,40.8069,-73.1711,11749
Vandalia,Vandalia,MO,Missouri,29007,Audrain,39.308,-91.4892,63382
University,University,MS,Mississippi,28071,Lafayette,34.3655,-89.5379,38677
Four Bridges,Four Bridges,OH,Ohio,39017,Butler,39.3828,-84.3542,45069 45044
Sewell,Sewell,NJ,New Jersey,34015,Gloucester,39.7696,-75.1443,08080
Greensboro,Greensboro,GA,Georgia,13133,Greene,33.5687,-83.1872,30642
East Rockingham,East Rockingham,NC,North Carolina,37153,Richmond,34.9116,-79.7661,28379
Indianola,Indianola,WA,Washington,53035,Kitsap,47.7564,-122.5158,98342 98346 98370
Meadow Vista,Meadow Vista,CA,California,6061,Placer,39.0029,-121.0303,95722
Rollingwood,Rollingwood,CA,California,6013,Contra Costa,37.9654,-122.3306,94806
Lesslie,Lesslie,SC,South Carolina,45091,York,34.8856,-80.9541,29704 29730
Durand,Durand,MI,Michigan,26155,Shiawassee,42.9127,-83.989,48429
Fox Island,Fox Island,WA,Washington,53053,Pierce,47.2477,-122.6256,98333
Lely,Lely,FL,Florida,12021,Collier,26.1032,-81.7297,34113
Rio Grande,Rio Grande,NJ,New Jersey,34009,Cape May,39.0193,-74.8787,08242
Mattawa,Mattawa,WA,Washington,53025,Grant,46.737,-119.9043,99349
Wyncote,Wyncote,PA,Pennsylvania,42091,Montgomery,40.0915,-75.1463,19095
Nowata,Nowata,OK,Oklahoma,40105,Nowata,36.6985,-95.6372,74048
Manor,Manor,PA,Pennsylvania,42129,Westmoreland,40.3459,-79.6693,15642 15665 15636
Centerville,Centerville,TN,Tennessee,47081,Hickman,35.8042,-87.4577,37033
Riverton,Riverton,IL,Illinois,17167,Sangamon,39.8456,-89.5363,62561
Broken Bow,Broken Bow,NE,Nebraska,31041,Custer,41.4051,-99.6408,68822
Buies Creek,Buies Creek,NC,North Carolina,37085,Harnett,35.4082,-78.7414,27546 27506
Pelham,Pelham,GA,Georgia,13205,Mitchell,31.1267,-84.1515,31779 31739
Pen Argyl,Pen Argyl,PA,Pennsylvania,42095,Northampton,40.8676,-75.2534,18072
Vineyards,Vineyards,FL,Florida,12021,Collier,26.2279,-81.728,34119
Toledo,Toledo,OR,Oregon,41041,Lincoln,44.6198,-123.9341,97391
Fordyce,Fordyce,AR,Arkansas,5039,Dallas,33.8182,-92.4174,71742
Stanhope,Stanhope,NJ,New Jersey,34037,Sussex,40.9141,-74.7027,07874
Gravette,Gravette,AR,Arkansas,5007,Benton,36.4291,-94.3712,72739 72736
Avalon,Avalon,CA,California,6037,Los Angeles,33.3342,-118.3315,90704
Muttontown,Muttontown,NY,New York,36059,Nassau,40.8254,-73.5363,11545 11791 11732
Black River Falls,Black River Falls,WI,Wisconsin,55053,Jackson,44.2981,-90.842,54615
Skippers Corner,Skippers Corner,NC,North Carolina,37129,New Hanover,34.3292,-77.9141,28429
Haviland,Haviland,NY,New York,36027,Dutchess,41.765,-73.8977,12601 12538
Eveleth,Eveleth,MN,Minnesota,27137,St. Louis,47.4637,-92.5444,55734
Lindsborg,Lindsborg,KS,Kansas,20113,McPherson,38.5774,-97.6738,67456
Hannahs Mill,Hannahs Mill,GA,Georgia,13293,Upson,32.9369,-84.3406,30286
St. Augusta,St. Augusta,MN,Minnesota,27145,Stearns,45.4498,-94.1995,55320 56301 56397 56398
Laguna Vista,Laguna Vista,TX,Texas,48061,Cameron,26.1097,-97.2968,78578
Sunnyslope,Sunnyslope,WA,Washington,53007,Chelan,47.4913,-120.3493,98801
Evergreen,Evergreen,AL,Alabama,1035,Conecuh,31.4342,-86.9723,36401
Lincoln Village,Lincoln Village,CA,California,6077,San Joaquin,38.0054,-121.334,95207
Port Hadlock-Irondale,Port Hadlock-Irondale,WA,Washington,53031,Jefferson,48.0316,-122.789,98325 98368 98339
Monte Sereno,Monte Sereno,CA,California,6085,Santa Clara,37.2405,-121.9881,95030
Salem Heights,Salem Heights,OH,Ohio,39061,Hamilton,39.0658,-84.384,45230
Hanover,Hanover,MN,Minnesota,27171,Wright,45.1579,-93.6634,55341
Toa Alta,Toa Alta,PR,Puerto Rico,72135,Toa Alta,18.3879,-66.2508,00953 00954
Gibbstown,Gibbstown,NJ,New Jersey,34015,Gloucester,39.8233,-75.2782,08027
Carey,Carey,OH,Ohio,39175,Wyandot,40.9497,-83.3831,43316
Elgin,Elgin,OK,Oklahoma,40031,Comanche,34.7849,-98.301,73538
Hanover,Hanover,IN,Indiana,18077,Jefferson,38.7133,-85.4725,47243
Centre,Centre,AL,Alabama,1019,Cherokee,34.1537,-85.6689,35960
Mariemont,Mariemont,OH,Ohio,39061,Hamilton,39.1429,-84.3783,45226 45227
Fulton,Fulton,IL,Illinois,17195,Whiteside,41.865,-90.1593,61252
Shavano Park,Shavano Park,TX,Texas,48029,Bexar,29.5861,-98.5563,78231 78230 78249
Empire,Empire,CA,California,6099,Stanislaus,37.6432,-120.9073,95319 95357
San Castle,San Castle,FL,Florida,12099,Palm Beach,26.5652,-80.0611,33462
Blackshear,Blackshear,GA,Georgia,13229,Pierce,31.2954,-82.2453,31516
Lockland,Lockland,OH,Ohio,39061,Hamilton,39.2279,-84.4565,45215
Avondale Estates,Avondale Estates,GA,Georgia,13089,DeKalb,33.7699,-84.2648,30002
North Baltimore,North Baltimore,OH,Ohio,39173,Wood,41.1803,-83.6695,45872
Sauk City,Sauk City,WI,Wisconsin,55111,Sauk,43.2722,-89.7312,53583
West Menlo Park,West Menlo Park,CA,California,6081,San Mateo,37.4339,-122.2034,94025
Oxford,Oxford,MI,Michigan,26125,Oakland,42.8218,-83.2563,48371
Three Lakes,Three Lakes,WA,Washington,53061,Snohomish,47.942,-121.9924,98290
San Manuel,San Manuel,AZ,Arizona,4021,Pinal,32.6091,-110.6415,85631
Rochester,Rochester,PA,Pennsylvania,42007,Beaver,40.7025,-80.2838,15074
Milbank,Milbank,SD,South Dakota,46051,Grant,45.2195,-96.6338,57252
Eagle Lake,Eagle Lake,TX,Texas,48089,Colorado,29.5879,-96.3282,77434
Austin,Austin,AR,Arkansas,5085,Lonoke,35.0058,-91.9895,72007
Sheridan,Sheridan,IN,Indiana,18057,Hamilton,40.132,-86.2198,46069
Mountain View,Mountain View,NC,North Carolina,37035,Catawba,35.6828,-81.3683,28602
Silt,Silt,CO,Colorado,8045,Garfield,39.5483,-107.6531,81652
Holden Heights,Holden Heights,FL,Florida,12095,Orange,28.5013,-81.3878,32805 32839 32855
Sherwood,Sherwood,OH,Ohio,39061,Hamilton,39.0853,-84.3608,45230
Desert Edge,Desert Edge,CA,California,6065,Riverside,33.9223,-116.4401,92241
Cloverdale,Cloverdale,VA,Virginia,51023,Botetourt,37.3566,-79.9055,24077 24019
Frederick,Frederick,OK,Oklahoma,40141,Tillman,34.3708,-99.0008,73542
Tashua,Tashua,CT,Connecticut,9001,Fairfield,41.2761,-73.2536,06611
Roebuck,Roebuck,SC,South Carolina,45083,Spartanburg,34.8789,-81.9646,29369 29376
West Point,West Point,NE,Nebraska,31039,Cuming,41.8379,-96.7057,68788
Nokomis,Nokomis,FL,Florida,12115,Sarasota,27.1241,-82.4354,34275
Goldendale,Goldendale,WA,Washington,53039,Klickitat,45.8192,-120.8233,98620
Priceville,Priceville,AL,Alabama,1103,Morgan,34.5246,-86.8856,35603
New Hope,New Hope,MS,Mississippi,28087,Lowndes,33.4521,-88.3399,39702
Gothenburg,Gothenburg,NE,Nebraska,31047,Dawson,40.9242,-100.154,69138
Myrtle Creek,Myrtle Creek,OR,Oregon,41019,Douglas,43.0227,-123.2812,97457
Old Mystic,Old Mystic,CT,Connecticut,9011,New London,41.3852,-71.9851,06355 06372
Fairview,Fairview,NC,North Carolina,37179,Union,35.1545,-80.5345,28110 28079
West Orange,West Orange,TX,Texas,48361,Orange,30.0791,-93.7598,77630
La Center,La Center,WA,Washington,53011,Clark,45.8601,-122.6756,98629 98642
Tiger Point,Tiger Point,FL,Florida,12113,Santa Rosa,30.3757,-87.0573,32563
Balmville,Balmville,NY,New York,36071,Orange,41.5281,-74.0234,12550
Mabank,Mabank,TX,Texas,48257,Kaufman,32.3685,-96.1138,75147
Mountain View,Mountain View,HI,Hawaii,15001,Hawaii,19.5366,-155.159,96771
Felton,Felton,CA,California,6087,Santa Cruz,37.0392,-122.0808,95018
Summersville,Summersville,WV,West Virginia,54067,Nicholas,38.2864,-80.8409,26651
Hansville,Hansville,WA,Washington,53035,Kitsap,47.8979,-122.5579,98340 98346
Spring City,Spring City,PA,Pennsylvania,42029,Chester,40.1768,-75.5466,19475
Cleveland,Cleveland,GA,Georgia,13311,White,34.597,-83.7622,30528
El Dorado Springs,El Dorado Springs,MO,Missouri,29039,Cedar,37.8694,-94.0196,64744
Mingo Junction,Mingo Junction,OH,Ohio,39081,Jefferson,40.3244,-80.6173,43938
Shenandoah Farms,Shenandoah Farms,VA,Virginia,51187,Warren,38.9752,-78.0482,22630 22642
Brown Station,Brown Station,MD,Maryland,24033,Prince George's,38.8539,-76.7978,20774 20772
Perham,Perham,MN,Minnesota,27111,Otter Tail,46.5999,-95.5771,56573
Plainview,Plainview,MN,Minnesota,27157,Wabasha,44.1648,-92.1697,55964
Pleasant Valley,Pleasant Valley,WV,West Virginia,54049,Marion,39.4504,-80.1552,26554 26578
Flat Rock,Flat Rock,NC,North Carolina,37089,Henderson,35.2678,-82.4526,28739 28731
Lake Lakengren,Lake Lakengren,OH,Ohio,39135,Preble,39.6894,-84.69,45320
Manti,Manti,UT,Utah,49039,Sanpete,39.2668,-111.6351,84642
Wadsworth,Wadsworth,IL,Illinois,17097,Lake,42.4448,-87.9202,60099 60083
Waterloo,Waterloo,WI,Wisconsin,55055,Jefferson,43.1835,-88.9899,53594
Emerald Mountain,Emerald Mountain,AL,Alabama,1051,Elmore,32.4396,-86.0857,36093 36078
Lisbon,Lisbon,ME,Maine,23001,Androscoggin,44.0289,-70.1076,04250
Sleepy Eye,Sleepy Eye,MN,Minnesota,27015,Brown,44.299,-94.7234,56085
New Hampton,New Hampton,IA,Iowa,19037,Chickasaw,43.0563,-92.3153,50659 50661
Yuma,Yuma,CO,Colorado,8125,Yuma,40.1235,-102.7161,80759
Clifton,Clifton,TX,Texas,48035,Bosque,31.7822,-97.5824,76634
Elba,Elba,AL,Alabama,1031,Coffee,31.4172,-86.0759,36323
Guayanilla,Guayanilla,PR,Puerto Rico,72059,Guayanilla,18.0222,-66.7898,00656
Ketchum,Ketchum,ID,Idaho,16013,Blaine,43.6867,-114.373,83340
Dahlgren,Dahlgren,VA,Virginia,51099,King George,38.3443,-77.0624,22485
Pendleton,Pendleton,SC,South Carolina,45007,Anderson,34.6451,-82.7818,29670
Middlebury,Middlebury,IN,Indiana,18039,Elkhart,41.6696,-85.7075,46540
Merton,Merton,WI,Wisconsin,55133,Waukesha,43.1416,-88.3082,53089 53029 53056
Oakland,Oakland,FL,Florida,12095,Orange,28.5535,-81.636,34760 34787 34740
Dover,Dover,FL,Florida,12057,Hillsborough,27.9927,-82.2198,33527
Auburn,Auburn,NE,Nebraska,31127,Nemaha,40.3894,-95.8436,68305
Landmark,Landmark,AR,Arkansas,5119,Pulaski,34.6076,-92.3186,72206
Shannondale,Shannondale,WV,West Virginia,54037,Jefferson,39.2123,-77.8105,25425
Dennis Port,Dennis Port,MA,Massachusetts,25001,Barnstable,41.6677,-70.1358,02639
Howe,Howe,TX,Texas,48181,Grayson,33.5067,-96.6155,75459
Wellsboro,Wellsboro,PA,Pennsylvania,42117,Tioga,41.7458,-77.3031,16901
Hidden Meadows,Hidden Meadows,CA,California,6073,San Diego,33.2237,-117.1198,92026
Breckenridge,Breckenridge,MN,Minnesota,27167,Wilkin,46.2662,-96.585,56520
Mifflinburg,Mifflinburg,PA,Pennsylvania,42119,Union,40.9202,-77.0465,17844
Alma,Alma,GA,Georgia,13005,Bacon,31.5432,-82.4745,31510
McLendon-Chisholm,McLendon-Chisholm,TX,Texas,48397,Rockwall,32.8481,-96.391,75032
Moreland Hills,Moreland Hills,OH,Ohio,39035,Cuyahoga,41.4422,-81.4293,44022
Mission Hills,Mission Hills,CA,California,6083,Santa Barbara,34.6861,-120.4404,93436
Benton City,Benton City,WA,Washington,53005,Benton,46.2622,-119.4812,99320
Blanchard,Blanchard,LA,Louisiana,22017,Caddo,32.6027,-93.8832,71009 71107
Grand Bay,Grand Bay,AL,Alabama,1097,Mobile,30.4717,-88.345,36541
Carrollton,Carrollton,MO,Missouri,29033,Carroll,39.3636,-93.4955,64633
Madera Ranchos,Madera Ranchos,CA,California,6039,Madera,36.9279,-119.8773,93636
Montrose,Montrose,NY,New York,36119,Westchester,41.2425,-73.9424,10548
Cedar Grove,Cedar Grove,FL,Florida,12005,Bay,30.1812,-85.6268,32401 32405
Delshire,Delshire,OH,Ohio,39061,Hamilton,39.0884,-84.5949,45238
Goulding,Goulding,FL,Florida,12033,Escambia,30.4396,-87.23,32503 32501
Etna,Etna,PA,Pennsylvania,42003,Allegheny,40.4975,-79.9475,15223
Dublin,Dublin,TX,Texas,48143,Erath,32.0875,-98.3392,76446
Reno,Reno,TX,Texas,48277,Lamar,33.6659,-95.4768,75462
Hillsboro,Hillsboro,MO,Missouri,29099,Jefferson,38.2331,-90.5671,63050
Montura,Montura,FL,Florida,12051,Hendry,26.6428,-81.0937,33440
Venice Gardens,Venice Gardens,FL,Florida,12115,Sarasota,27.0739,-82.4125,34293
Hubbard,Hubbard,OR,Oregon,41047,Marion,45.1819,-122.8072,97032
Presidio,Presidio,TX,Texas,48377,Presidio,29.5603,-104.3653,79845
Andrews AFB,Andrews AFB,MD,Maryland,24033,Prince George's,38.8054,-76.8744,20735 20762
Netcong,Netcong,NJ,New Jersey,34027,Morris,40.8985,-74.7019,07857
New Baden,New Baden,IL,Illinois,17027,Clinton,38.5367,-89.7071,62265
Heflin,Heflin,AL,Alabama,1029,Cleburne,33.647,-85.5698,36264
St. Johns,St. Johns,AZ,Arizona,4001,Apache,34.5018,-109.3784,85936
Princess Anne,Princess Anne,MD,Maryland,24039,Somerset,38.2054,-75.697,21853
Bunkie,Bunkie,LA,Louisiana,22009,Avoyelles,30.954,-92.1884,71322
Mono Vista,Mono Vista,CA,California,6109,Tuolumne,38.0123,-120.2697,95370
Millvale,Millvale,PA,Pennsylvania,42003,Allegheny,40.4818,-79.9736,15209
North Great River,North Great River,NY,New York,36103,Suffolk,40.7599,-73.168,11752
Seacliff,Seacliff,CA,California,6087,Santa Cruz,36.977,-121.9176,95003
Pottsgrove,Pottsgrove,PA,Pennsylvania,42091,Montgomery,40.2644,-75.6093,19464
Lake Delton,Lake Delton,WI,Wisconsin,55111,Sauk,43.5932,-89.7841,53913 53965 53940
Hobart,Hobart,OK,Oklahoma,40075,Kiowa,35.0246,-99.0875,73651
Santa Rita Ranch,Santa Rita Ranch,TX,Texas,48491,Williamson,30.6642,-97.8328,78642
Teague,Teague,TX,Texas,48161,Freestone,31.6296,-96.2802,75860
Ringgold,Ringgold,GA,Georgia,13047,Catoosa,34.9136,-85.1215,30736
Orange,Orange,OH,Ohio,39035,Cuyahoga,41.4414,-81.4743,44122 44022
Tomahawk,Tomahawk,WI,Wisconsin,55069,Lincoln,45.4746,-89.7228,54487
Key Center,Key Center,WA,Washington,53053,Pierce,47.3376,-122.7506,98349 98329 98394 98395
Leesburg,Leesburg,GA,Georgia,13177,Lee,31.7324,-84.1688,31763
Hot Springs,Hot Springs,SD,South Dakota,46047,Fall River,43.4195,-103.4657,57747
Loyalhanna,Loyalhanna,PA,Pennsylvania,42129,Westmoreland,40.3144,-79.356,15661 15650 15620
Rainbow Lakes Estates,Rainbow Lakes Estates,FL,Florida,12083,Marion,29.158,-82.5099,34431
Germantown Hills,Germantown Hills,IL,Illinois,17203,Woodford,40.7711,-89.4669,61548
